gene_ref,gene_id,gene_name,condition_1,condition_2,gene_switch_q_value,Rank
geneComp_00021723,MKKS,MKKS,Control,FRDA,2.563069943582902e-9,111
geneComp_00033293,ZNF702P,ZNF702P,Control,FRDA,2.913822083531502e-9,112
geneComp_00028996,SMC4,SMC4,Control,FRDA,3.1465846701541716e-9,113
geneComp_00000693,AMZ2P1,AMZ2P1,Control,FRDA,3.2241371253447034e-9,114
geneComp_00023640,PAPSS1,PAPSS1,Control,FRDA,3.948142150064234e-9,115
geneComp_00030635,TIMM17B,TIMM17B,Control,FRDA,4.980084658464384e-9,116
geneComp_00032705,ZDHHC16,ZDHHC16,Control,FRDA,5.854150728550709e-9,117
geneComp_00016752,FOXRED1,FOXRED1,Control,FRDA,6.220112344193275e-9,118
geneComp_00000947,APTX,APTX,Control,FRDA,6.228977768012508e-9,119
geneComp_00028813,SLC41A3,SLC41A3,Control,FRDA,6.7405628642729165e-9,120
geneComp_00003428,CNOT11,CNOT11,Control,FRDA,7.0934709367757236e-09,121
geneComp_00002617,CCNYL1,CCNYL1,Control,FRDA,7.404129847023828e-9,122
geneComp_00023449,OSBPL1A,OSBPL1A,Control,FRDA,7.431519243702869e-9,123
geneComp_00001698,BICD2,BICD2,Control,FRDA,7.49665782093366e-9,124
geneComp_00004169,DCUN1D4,DCUN1D4,Control,FRDA,8.049294249456165e-9,125
geneComp_00023928,PDE8A,PDE8A,Control,FRDA,9.123433303054344e-9,126
geneComp_00024499,PLXNA1,PLXNA1,Control,FRDA,9.318863949091944e-9,127
geneComp_00003127,CHMP2A,CHMP2A,Control,FRDA,9.98372274470971e-9,128
geneComp_00027430,RPP25L,RPP25L,Control,FRDA,1.1109319386302693e-8,129
geneComp_00021186,MAP4,MAP4,Control,FRDA,1.662088439853186e-8,130
geneComp_00019043,KAT14,KAT14,Control,FRDA,1.9219358576579006e-8,131
geneComp_00001063,ARHGEF7,ARHGEF7,Control,FRDA,2.2681608044540293e-8,132
geneComp_00032414,WNT3,WNT3,Control,FRDA,2.6413589685687725e-8,133
geneComp_00003420,CNN3-DT,CNN3-DT,Control,FRDA,2.7114041681025756e-8,134
geneComp_00028433,SHC1,SHC1,Control,FRDA,2.9036164516627072e-8,135
geneComp_00025296,PTPMT1,PTPMT1,Control,FRDA,3.314171407368934e-8,136
geneComp_00031615,TUBA1C,TUBA1C,Control,FRDA,3.707177378103445e-8,137
geneComp_00024237,PIGT,PIGT,Control,FRDA,4.108028332742691e-8,138
geneComp_00022425,NAPEPLD,NAPEPLD,Control,FRDA,4.2887271053064426e-8,139
geneComp_00016121,FAHD2B,FAHD2B,Control,FRDA,4.54676072626721e-8,140
geneComp_00001641,BCLAF3,BCLAF3,Control,FRDA,5.205079296504144e-8,141
geneComp_00022818,NLGN3,NLGN3,Control,FRDA,5.324505797730633e-8,142
geneComp_00033140,ZNF536,ZNF536,Control,FRDA,5.430814397675913e-8,143
geneComp_00000787,ANKRD42,ANKRD42,Control,FRDA,6.07467587265456e-8,144
geneComp_00024317,PKD1,PKD1,Control,FRDA,6.240576280080645e-8,145
geneComp_00000266,ACY1,ACY1,Control,FRDA,6.62191195814954e-8,146
geneComp_00002301,CAPN5,CAPN5,Control,FRDA,6.62191195814954e-8,147
geneComp_00024773,PPIL3,PPIL3,Control,FRDA,6.62191195814954e-8,148
geneComp_00017642,GSTZ1,GSTZ1,Control,FRDA,1.0314235521723641e-7,149
geneComp_00003884,CTNND1,CTNND1,Control,FRDA,1.1371475019321849e-7,150
geneComp_00031596,TTLL5,TTLL5,Control,FRDA,1.2694595523842074e-7,151
geneComp_00033094,ZNF484,ZNF484,Control,FRDA,1.3844243018241282e-7,152
geneComp_00002514,CCDC32,CCDC32,Control,FRDA,1.5447158940938238e-7,153
geneComp_00025935,RGS3,RGS3,Control,FRDA,1.5576319604066239e-7,154
geneComp_00017563,GRIK2,GRIK2,Control,FRDA,1.6145857464833107e-7,155
geneComp_00030607,THUMPD3-AS1,THUMPD3-AS1,Control,FRDA,1.635181942060126e-7,156
geneComp_00000943,APPL2,APPL2,Control,FRDA,1.784356273287778e-7,157
geneComp_00023091,NRSN2,NRSN2,Control,FRDA,2.0249885194252372e-7,158
geneComp_00025590,RALYL,RALYL,Control,FRDA,2.2173775405923574e-7,159
geneComp_00002239,CALD1,CALD1,Control,FRDA,2.520763345598086e-7,160
geneComp_00003353,CLSTN1,CLSTN1,Control,FRDA,2.547002978559184e-7,161
geneComp_00028100,SDHAF3,SDHAF3,Control,FRDA,2.553335296825342e-7,162
geneComp_00001203,ASB16-AS1,ASB16-AS1,Control,FRDA,2.564962272762472e-7,163
geneComp_00031277,TRAFD1,TRAFD1,Control,FRDA,2.648835377456182e-7,164
geneComp_00004828,DZIP3,DZIP3,Control,FRDA,2.8460445051537195e-7,165
geneComp_00029492,SPATA18,SPATA18,Control,FRDA,4.2344628728544754e-7,166
geneComp_00000205,ACTA2,ACTA2,Control,FRDA,4.346489891988162e-7,167
geneComp_00032162,VLDLR-AS1,VLDLR-AS1,Control,FRDA,4.5375424697709686e-7,168
geneComp_00004869,ECI2,ECI2,Control,FRDA,4.5671036908858253e-7,169
geneComp_00024060,PFKFB3,PFKFB3,Control,FRDA,4.6102872369307345e-7,170
geneComp_00021804,MOB3A,MOB3A,Control,FRDA,4.789365026520622e-7,171
geneComp_00024012,PELI3,PELI3,Control,FRDA,4.939647751358601e-7,172
geneComp_00015796,ENSG00000310533.1,NA,Control,FRDA,5.697712912434452e-7,173
geneComp_00022444,NAV2,NAV2,Control,FRDA,5.72022296769239e-7,174
geneComp_00019419,KMT2E,KMT2E,Control,FRDA,5.912855664066785e-7,175
geneComp_00023163,NUAK1,NUAK1,Control,FRDA,6.431328065468977e-7,176
geneComp_00000641,ALKBH2,ALKBH2,Control,FRDA,6.68612873623837e-7,177
geneComp_00025184,PSMD13,PSMD13,Control,FRDA,7.029219994841857e-7,178
geneComp_00027718,RPTOR,RPTOR,Control,FRDA,7.596072353641278e-7,179
geneComp_00005166,ELFN1,ELFN1,Control,FRDA,7.880603593956635e-7,180
geneComp_00017498,GPR89A,GPR89A,Control,FRDA,9.821475310784467e-7,181
geneComp_00022486,NCAPD3,NCAPD3,Control,FRDA,1.1974279480746388e-6,182
geneComp_00022448,NAV3,NAV3,Control,FRDA,1.2081032287210152e-6,183
geneComp_00004536,DNAJC16,DNAJC16,Control,FRDA,1.2452008046941813e-6,184
geneComp_00001302,ATG4C,ATG4C,Control,FRDA,1.3632840446635574e-6,185
geneComp_00021050,MACROD2,MACROD2,Control,FRDA,1.6578452628169428e-6,186
geneComp_00027809,RTN4,RTN4,Control,FRDA,1.6578452628169428e-6,187
geneComp_00002369,CAST,CAST,Control,FRDA,1.7121247274417894e-6,188
geneComp_00023212,NUP133,NUP133,Control,FRDA,1.878257559127185e-6,189
geneComp_00020347,LINC02200,LINC02200,Control,FRDA,2.096264768561041e-6,190
geneComp_00030720,TM7SF2,TM7SF2,Control,FRDA,2.172374939669903e-6,191
geneComp_00024966,PRKAG2,PRKAG2,Control,FRDA,2.2455321475659364e-6,192
geneComp_00025281,PTOV1,PTOV1,Control,FRDA,2.2572381041499226e-6,193
geneComp_00005210,EMC1,EMC1,Control,FRDA,2.3501294688362133e-6,194
geneComp_00015905,ERC1,ERC1,Control,FRDA,3.1415862224792507e-6,195
geneComp_00003885,CTNND2,CTNND2,Control,FRDA,3.4257156303293787e-6,196
geneComp_00001425,ATP7A,ATP7A,Control,FRDA,4.019337146160368e-6,197
geneComp_00018629,IGSF3,IGSF3,Control,FRDA,4.19905649033419e-6,198
geneComp_00030435,TERF1,TERF1,Control,FRDA,4.735281467986013e-6,199
geneComp_00023222,NUP214,NUP214,Control,FRDA,4.820004367477737e-6,200
geneComp_00024385,PLAT,PLAT,Control,FRDA,6.128963051745152e-6,201
geneComp_00030000,SUN1,SUN1,Control,FRDA,6.3351688565027586e-6,202
geneComp_00028114,SDSL,SDSL,Control,FRDA,7.152943130070172e-6,203
geneComp_00017301,GNE,GNE,Control,FRDA,7.53424977801101e-6,204
geneComp_00022626,NEDD1,NEDD1,Control,FRDA,8.00812141743433e-6,205
geneComp_00000681,AMN1,AMN1,Control,FRDA,8.181867635938459e-6,206
geneComp_00016580,FHOD3,FHOD3,Control,FRDA,8.48487492500019e-6,207
geneComp_00003588,COQ2,COQ2,Control,FRDA,8.524457240015893e-6,208
geneComp_00029824,STAT2,STAT2,Control,FRDA,8.524457240015893e-6,209
geneComp_00031540,TTC14,TTC14,Control,FRDA,9.313198536331894e-6,210
geneComp_00022034,MSI2,MSI2,Control,FRDA,9.604401893391957e-6,211
geneComp_00031129,TOB1,TOB1,Control,FRDA,9.940936340441239e-6,212
geneComp_00022144,MTMR10,MTMR10,Control,FRDA,9.991190039532752e-6,213
geneComp_00029094,SNAI3-AS1,SNAI3-AS1,Control,FRDA,1.00064008156971e-5,214
geneComp_00003373,CMBL,CMBL,Control,FRDA,1.1034610609482273e-5,215
geneComp_00003484,COCH,COCH,Control,FRDA,1.234351221755612e-5,216
geneComp_00032279,WASF3,WASF3,Control,FRDA,1.3834457995957626e-5,217
geneComp_00015859,EPHA5,EPHA5,Control,FRDA,1.5498428222742933e-5,218
geneComp_00001251,ASS1,ASS1,Control,FRDA,1.5839459850363184e-5,219
geneComp_00001276,ATF3,ATF3,Control,FRDA,1.6728307764048824e-5,220
geneComp_00003268,CLASRP,CLASRP,Control,FRDA,2.009941799789872e-5,221
geneComp_00010716,ENSG00000288637.1,NA,Control,FRDA,2.0205359005657346e-5,222
geneComp_00027840,RUVBL2,RUVBL2,Control,FRDA,2.3304316318641174e-5,223
geneComp_00023788,PCDHB2,PCDHB2,Control,FRDA,2.4395419256208156e-5,224
geneComp_00032219,VPS53,VPS53,Control,FRDA,2.4395419256208156e-5,225
geneComp_00028817,SLC44A1,SLC44A1,Control,FRDA,2.5093379503502122e-5,226
geneComp_00031185,TP53BP1,TP53BP1,Control,FRDA,2.991859480386647e-5,227
geneComp_00017041,GATAD2B,GATAD2B,Control,FRDA,3.489446106524965e-5,228
geneComp_00031244,TPT1-AS1,TPT1-AS1,Control,FRDA,3.6436281382294616e-5,229
geneComp_00001647,BCR,BCR,Control,FRDA,3.9375593147647354e-5,230
geneComp_00001473,AVL9,AVL9,Control,FRDA,4.284691534584815e-5,231
geneComp_00025882,RFNG,RFNG,Control,FRDA,4.5011357143795664e-5,232
geneComp_00033464,ZSCAN16-AS1,ZSCAN16-AS1,Control,FRDA,5.152206556229175e-5,233
geneComp_00025834,RELCH,RELCH,Control,FRDA,5.2186845391351925e-5,234
geneComp_00025307,PTPN2,PTPN2,Control,FRDA,5.487728934117808e-5,235
geneComp_00024013,PELO,PELO,Control,FRDA,5.726867393071118e-5,236
geneComp_00011588,ENSG00000291046.2,NA,Control,FRDA,5.782235065324765e-5,237
geneComp_00019450,KRBOX5,KRBOX5,Control,FRDA,5.782235065324765e-5,238
geneComp_00019281,KIF1B,KIF1B,Control,FRDA,6.895154427656777e-5,239
geneComp_00021139,MANEAL,MANEAL,Control,FRDA,6.987160188125169e-5,240
geneComp_00025366,PVR,PVR,Control,FRDA,7.598875100147763e-5,241
geneComp_00032399,WIPF2,WIPF2,Control,FRDA,7.731112711943539e-5,242
geneComp_00033255,ZNF664,ZNF664,Control,FRDA,7.785782237851926e-5,243
geneComp_00024336,PKIB,PKIB,Control,FRDA,7.895037550849114e-5,244
geneComp_00022436,NAT10,NAT10,Control,FRDA,8.22810209727839e-5,245
geneComp_00004185,DDIT3,DDIT3,Control,FRDA,1.045597250564612e-4,246
geneComp_00025175,PSMC3IP,PSMC3IP,Control,FRDA,1.1001086751392909e-4,247
geneComp_00028984,SMARCD1,SMARCD1,Control,FRDA,1.1036811191198362e-4,248
geneComp_00025374,PWWP3A,PWWP3A,Control,FRDA,1.159420546129577e-4,249
geneComp_00023775,PCDHAC2,PCDHAC2,Control,FRDA,1.245880999863054e-4,250
geneComp_00024540,PNMA2,PNMA2,Control,FRDA,1.3121179039747127e-4,251
geneComp_00001048,ARHGEF2,ARHGEF2,Control,FRDA,1.3230762303767808e-4,252
geneComp_00016770,FRG1HP,FRG1HP,Control,FRDA,1.3381959117430173e-4,253
geneComp_00022660,NEMP1,NEMP1,Control,FRDA,1.385960892610173e-4,254
geneComp_00028089,SDCBP,SDCBP,Control,FRDA,1.4698843820352357e-4,255
geneComp_00018787,INTS14,INTS14,Control,FRDA,1.4788039241825585e-4,256
geneComp_00021888,MRC2,MRC2,Control,FRDA,1.5337684472357797e-4,257
geneComp_00016079,EZH2,EZH2,Control,FRDA,1.561814910618052e-4,258
geneComp_00024371,PLAA,PLAA,Control,FRDA,1.6716151629479395e-4,259
geneComp_00025758,RBMS2,RBMS2,Control,FRDA,1.744763067702417e-4,260
geneComp_00004414,DIXDC1,DIXDC1,Control,FRDA,1.89876878723219e-4,261
geneComp_00024560,PNPLA6,PNPLA6,Control,FRDA,1.9043092631155763e-4,262
geneComp_00000987,ARG2,ARG2,Control,FRDA,2.0019205315698936e-4,263
geneComp_00030800,TMEM131L,TMEM131L,Control,FRDA,2.102133156716831e-4,264
geneComp_00018569,IFT122,IFT122,Control,FRDA,2.1498687252223945e-4,265
geneComp_00015910,ERCC3,ERCC3,Control,FRDA,2.1757778224913357e-4,266
geneComp_00022665,NEO1,NEO1,Control,FRDA,2.2370499976360475e-4,267
geneComp_00021575,MIAT,MIAT,Control,FRDA,2.2602353345743358e-4,268
geneComp_00027756,RSBN1L,RSBN1L,Control,FRDA,2.5595883234796283e-4,269
geneComp_00004438,DLGAP1-AS1,DLGAP1-AS1,Control,FRDA,2.5861474402938297e-4,270
geneComp_00016422,FBXO11,FBXO11,Control,FRDA,2.758370403144136e-4,271
geneComp_00029084,SMYD2,SMYD2,Control,FRDA,2.8144648761106386e-4,272
geneComp_00025550,RAD50,RAD50,Control,FRDA,2.837894547617853e-4,273
geneComp_00025495,RAB4B,RAB4B,Control,FRDA,3.0205517909896945e-4,274
geneComp_00031523,TSSC4,TSSC4,Control,FRDA,3.0205517909896945e-4,275
geneComp_00000745,ANKRD13B,ANKRD13B,Control,FRDA,3.047787400763653e-4,276
geneComp_00033272,ZNF680,ZNF680,Control,FRDA,3.171666129138167e-4,277
geneComp_00028301,SETD3,SETD3,Control,FRDA,3.244886881804609e-4,278
geneComp_00021323,MCC,MCC,Control,FRDA,3.470746909078483e-4,279
geneComp_00027647,RPS6KA3,RPS6KA3,Control,FRDA,3.5118371772700075e-4,280
geneComp_00030288,TBCE,TBCE,Control,FRDA,3.764802682373085e-4,281
geneComp_00022907,NOPCHAP1,NOPCHAP1,Control,FRDA,4.4711190026864195e-4,282
geneComp_00001398,ATP6V0A1,ATP6V0A1,Control,FRDA,4.517551541537119e-4,283
geneComp_00017118,GEMIN8,GEMIN8,Control,FRDA,4.5302953529604764e-4,284
geneComp_00021839,MOSPD2,MOSPD2,Control,FRDA,4.5302953529604764e-4,285
geneComp_00001274,ATF1,ATF1,Control,FRDA,4.88832610125705e-4,286
geneComp_00004357,DHRS7B,DHRS7B,Control,FRDA,5.136741668075117e-4,287
geneComp_00029539,SPEG,SPEG,Control,FRDA,5.287450713993819e-4,288
geneComp_00015925,ERGIC3,ERGIC3,Control,FRDA,5.323508196177179e-4,289
geneComp_00019060,KAZN,KAZN,Control,FRDA,5.339026184161052e-4,290
geneComp_00026038,RITA1,RITA1,Control,FRDA,5.384665747066418e-4,291
geneComp_00019268,KIDINS220,KIDINS220,Control,FRDA,5.459483249591044e-4,292
geneComp_00022893,NOMO3,NOMO3,Control,FRDA,5.653151715502025e-4,293
geneComp_00023310,OGDH,OGDH,Control,FRDA,5.983740649370724e-4,294
geneComp_00030147,TAF12-DT,TAF12-DT,Control,FRDA,6.12584922185374e-4,295
geneComp_00022243,MYCBP2,MYCBP2,Control,FRDA,6.145301189003187e-4,296
geneComp_00002200,CACNA2D1,CACNA2D1,Control,FRDA,6.248792060575873e-4,297
geneComp_00017651,GTF2E1,GTF2E1,Control,FRDA,6.833540323798614e-4,298
