gene_ref,gene_id,gene_name,condition_1,condition_2,gene_switch_q_value,Rank
geneComp_00028798,SNAP29,SNAP29,Control,FRDA,2.54309378761382e-9,77
geneComp_00003666,COL4A5,COL4A5,Control,FRDA,3.970053947161324e-9,78
geneComp_00023157,NECAP1,NECAP1,Control,FRDA,4.165921628661275e-9,79
geneComp_00002343,CAMK2B,CAMK2B,Control,FRDA,4.253666968954886e-9,80
geneComp_00016509,FAM156B,FAM156B,Control,FRDA,4.262475036290743e-9,81
geneComp_00017102,FOXRED2,FOXRED2,Control,FRDA,9.169752245271176e-9,82
geneComp_00001314,ASTN2,ASTN2,Control,FRDA,1.0760695977791349e-8,83
geneComp_00003441,CLEC16A,CLEC16A,Control,FRDA,1.2396374793125642e-8,84
geneComp_00004408,DDX41,DDX41,Control,FRDA,1.2396374793125642e-8,85
geneComp_00000133,ABTB1,ABTB1,Control,FRDA,1.3667857158333976e-8,86
geneComp_00003622,COBL,COBL,Control,FRDA,1.3905151543836064e-8,87
geneComp_00032020,WIPF1,WIPF1,Control,FRDA,1.4205403888832106e-8,88
geneComp_00018255,HAUS5,HAUS5,Control,FRDA,1.9493424378047994e-8,89
geneComp_00024011,OSBPL5,OSBPL5,Control,FRDA,2.2125515693061184e-8,90
geneComp_00022016,METTL26,METTL26,Control,FRDA,2.2512372701118886e-8,91
geneComp_00025204,POLK,POLK,Control,FRDA,2.459637920890445e-8,92
geneComp_00024191,PAN2,PAN2,Control,FRDA,2.670687634686965e-8,93
geneComp_00024774,PHRF1,PHRF1,Control,FRDA,2.670687634686965e-8,94
geneComp_00023874,OLMALINC,OLMALINC,Control,FRDA,3.6815818311959196e-8,95
geneComp_00021527,LYPD6,LYPD6,Control,FRDA,3.7731611686066547e-8,96
geneComp_00001567,B4GALT3,B4GALT3,Control,FRDA,3.9086573452459177e-8,97
geneComp_00023993,ORC1,ORC1,Control,FRDA,3.9086573452459177e-8,98
geneComp_00021976,MELTF,MELTF,Control,FRDA,4.558892375426768e-8,99
geneComp_00021313,LRCH3,LRCH3,Control,FRDA,5.9314983198212e-8,100
geneComp_00029272,SRSF5,SRSF5,Control,FRDA,7.253988280932514e-8,101
geneComp_00025738,PSD3,PSD3,Control,FRDA,7.60723846358482e-8,102
geneComp_00001290,ASNS,ASNS,Control,FRDA,7.662557871528508e-8,103
geneComp_00032399,ZFYVE21,ZFYVE21,Control,FRDA,8.335371890105297e-8,104
geneComp_00004132,CYB561D1,CYB561D1,Control,FRDA,1.270494441749118e-7,105
geneComp_00023998,ORC6,ORC6,Control,FRDA,1.3192668483491686e-7,106
geneComp_00004272,DBF4,DBF4,Control,FRDA,1.551454410152878e-7,107
geneComp_00001049,ARHGAP24,ARHGAP24,Control,FRDA,1.8156619985847722e-7,108
geneComp_00031556,UNG,UNG,Control,FRDA,2.059565325809142e-7,109
geneComp_00032466,ZNF133,ZNF133,Control,FRDA,2.059565325809142e-7,110
geneComp_00029361,ST8SIA2,ST8SIA2,Control,FRDA,2.1591250104558512e-7,111
geneComp_00019784,KLHL13,KLHL13,Control,FRDA,2.2219116442505502e-7,112
geneComp_00029388,STARD10,STARD10,Control,FRDA,2.536539845355395e-7,113
geneComp_00032949,ZNF767P,ZNF767P,Control,FRDA,2.6980525205008685e-7,114
geneComp_00019358,ITPR2,ITPR2,Control,FRDA,3.0243482300818823e-7,115
geneComp_00001694,BCO2,BCO2,Control,FRDA,3.0338546172751614e-7,116
geneComp_00028093,SH3RF2,SH3RF2,Control,FRDA,3.332149217664743e-7,117
geneComp_00002747,CD109,CD109,Control,FRDA,3.899690930105792e-7,118
geneComp_00003893,CRLS1,CRLS1,Control,FRDA,3.9864581931730904e-7,119
geneComp_00026068,RAB29,RAB29,Control,FRDA,5.907399186272693e-7,120
geneComp_00020053,LAS1L,LAS1L,Control,FRDA,6.34586802199434e-7,121
geneComp_00004985,DXO,DXO,Control,FRDA,6.629723224439292e-7,122
geneComp_00023389,NMRK1,NMRK1,Control,FRDA,7.13173465545399e-7,123
geneComp_00000839,ANO4,ANO4,Control,FRDA,7.747174667835776e-7,124
geneComp_00028533,SLC4A8,SLC4A8,Control,FRDA,7.747174667835776e-7,125
geneComp_00019727,KIFC3,KIFC3,Control,FRDA,7.976757856677974e-7,126
geneComp_00024544,PDLIM5,PDLIM5,Control,FRDA,8.315867226788085e-7,127
geneComp_00019521,KCNIP4,KCNIP4,Control,FRDA,9.166198834705092e-7,128
geneComp_00018760,HSPA4L,HSPA4L,Control,FRDA,9.333585240983542e-7,129
geneComp_00028819,SNHG11,SNHG11,Control,FRDA,1.063662007223217e-6,130
geneComp_00019639,KHDC1-AS1,KHDC1-AS1,Control,FRDA,1.1360776183060524e-6,131
geneComp_00017655,GMPPA,GMPPA,Control,FRDA,1.24261425223941e-6,132
geneComp_00026551,RGS3,RGS3,Control,FRDA,1.4575246460942875e-6,133
geneComp_00019646,KHK,KHK,Control,FRDA,1.5827219817658676e-6,134
geneComp_00001101,ARHGEF3,ARHGEF3,Control,FRDA,1.70277780178464e-6,135
geneComp_00018673,HRAT17,HRAT17,Control,FRDA,1.7288035127664266e-6,136
geneComp_00024593,PEG3,PEG3,Control,FRDA,1.7288035127664266e-6,137
geneComp_00024642,PFKFB2,PFKFB2,Control,FRDA,2.3977772607102403e-6,138
geneComp_00027929,SERP1,SERP1,Control,FRDA,2.4227089903395614e-6,139
geneComp_00016336,ETS2,ETS2,Control,FRDA,2.7783708699599607e-6,140
geneComp_00000440,AFAP1,AFAP1,Control,FRDA,3.009784552133623e-6,141
geneComp_00026009,PYROXD1,PYROXD1,Control,FRDA,3.2465230676230957e-6,142
geneComp_00030722,TNNT2,TNNT2,Control,FRDA,3.569310488093833e-6,143
geneComp_00024145,PACS2,PACS2,Control,FRDA,4.306288092879834e-6,144
geneComp_00003450,CLEC2D,CLEC2D,Control,FRDA,4.418754802897955e-6,145
geneComp_00018848,IARS1,IARS1,Control,FRDA,4.898846202448114e-6,146
geneComp_00023829,OCRL,OCRL,Control,FRDA,5.207650831019488e-6,147
geneComp_00029859,TBC1D4,TBC1D4,Control,FRDA,5.2865517681765165e-6,148
geneComp_00022114,MID1,MID1,Control,FRDA,5.640621348618657e-6,149
geneComp_00031940,WDR12,WDR12,Control,FRDA,6.156801939571007e-6,150
geneComp_00016659,FAM86EP,FAM86EP,Control,FRDA,6.5570931827976945e-6,151
geneComp_00025210,POLR1B,POLR1B,Control,FRDA,6.799692647870934e-6,152
geneComp_00024239,PARL,PARL,Control,FRDA,6.843559721730799e-6,153
geneComp_00022375,MPI,MPI,Control,FRDA,7.810377885266572e-6,154
geneComp_00004922,DTL,DTL,Control,FRDA,7.919684823347368e-6,155
geneComp_00027730,SCPEP1,SCPEP1,Control,FRDA,9.18006994963917e-6,156
geneComp_00029398,STARD7-AS1,STARD7-AS1,Control,FRDA,1.0363020303529581e-5,157
geneComp_00011676,ENSG00000290576.2,NA,Control,FRDA,1.0700546867856738e-5,158
geneComp_00031193,TTC4,TTC4,Control,FRDA,1.2946611957510928e-5,159
geneComp_00021310,LRBA,LRBA,Control,FRDA,1.306942323885453e-5,160
geneComp_00001669,BCL11A,BCL11A,Control,FRDA,1.4803037816051718e-5,161
geneComp_00027983,SETMAR,SETMAR,Control,FRDA,1.4803037816051718e-5,162
geneComp_00009693,ENSG00000282556.6,NA,Control,FRDA,1.544048625265639e-5,163
geneComp_00016274,ERMARD,ERMARD,Control,FRDA,1.555418724472264e-5,164
geneComp_00000143,ACAD8,ACAD8,Control,FRDA,1.6300603384761463e-5,165
geneComp_00017141,FRY,FRY,Control,FRDA,1.6431720090514343e-5,166
geneComp_00021204,LL0XNC01-250H12.3,LL0XNC01-250H12.3,Control,FRDA,1.7084454862532972e-5,167
geneComp_00020282,LINC00467,LINC00467,Control,FRDA,1.7261646362551362e-5,168
geneComp_00029668,SYNPO,SYNPO,Control,FRDA,1.9164071031002086e-5,169
geneComp_00029639,SYMPK,SYMPK,Control,FRDA,1.972223909728652e-5,170
geneComp_00024082,OXR1,OXR1,Control,FRDA,2.0308221642211287e-5,171
geneComp_00001108,ARHGEF39,ARHGEF39,Control,FRDA,2.266364647617419e-5,172
geneComp_00025242,POLR3G,POLR3G,Control,FRDA,2.3735477341033124e-5,173
geneComp_00032502,ZNF200,ZNF200,Control,FRDA,2.3735477341033124e-5,174
geneComp_00031085,TSEN15,TSEN15,Control,FRDA,2.4039450761991208e-5,175
geneComp_00022905,NAA80,NAA80,Control,FRDA,2.4139299429828236e-5,176
geneComp_00000275,ADA,ADA,Control,FRDA,2.4941555877471356e-5,177
geneComp_00004304,DCAF6,DCAF6,Control,FRDA,2.701584539455287e-5,178
geneComp_00025453,PPP3CC,PPP3CC,Control,FRDA,2.7599706321568366e-5,179
geneComp_00017976,GRK3,GRK3,Control,FRDA,2.8435083747113432e-5,180
geneComp_00008857,ENSG00000272688.3,NA,Control,FRDA,2.9040132600663126e-5,181
geneComp_00025950,PTS,PTS,Control,FRDA,2.999417030978038e-5,182
geneComp_00003523,CMPK1,CMPK1,Control,FRDA,3.3701896954981834e-5,183
geneComp_00015802,ENSG00000309012.1,NA,Control,FRDA,3.5293100126060176e-5,184
geneComp_00001995,C10orf95-AS1,C10orf95-AS1,Control,FRDA,3.542477894105208e-5,185
geneComp_00021260,LNCTAM34A,LNCTAM34A,Control,FRDA,4.46651445451174e-5,186
geneComp_00025005,PLD1,PLD1,Control,FRDA,4.550195581715683e-5,187
geneComp_00020462,LINC01145,LINC01145,Control,FRDA,4.568081219825186e-5,188
geneComp_00022986,NAV2,NAV2,Control,FRDA,4.601395591843919e-5,189
geneComp_00026139,RABL3,RABL3,Control,FRDA,4.627073608855266e-5,190
geneComp_00026441,RECQL,RECQL,Control,FRDA,4.79111230368059e-5,191
geneComp_00031978,WDR7,WDR7,Control,FRDA,5.3898749734341157e-5,192
geneComp_00026096,RAB40B,RAB40B,Control,FRDA,5.443848280386689e-5,193
geneComp_00025857,PTGES3L,PTGES3L,Control,FRDA,5.6758441333986935e-5,194
geneComp_00024311,PCAT7,PCAT7,Control,FRDA,6.857244068872589e-5,195
geneComp_00004775,DNMBP,DNMBP,Control,FRDA,6.881190603650881e-5,196
geneComp_00029039,SPATA13,SPATA13,Control,FRDA,6.911861103806807e-5,197
geneComp_00000397,ADHFE1,ADHFE1,Control,FRDA,7.551343581672195e-5,198
geneComp_00018134,H19,H19,Control,FRDA,8.400409620538263e-5,199
geneComp_00022453,MRPL33,MRPL33,Control,FRDA,8.400409620538263e-5,200
geneComp_00011868,ENSG00000291147.2,NA,Control,FRDA,8.41513413268221e-5,201
geneComp_00001493,ATRN,ATRN,Control,FRDA,9.129413424474764e-5,202
geneComp_00005405,ENGASE,ENGASE,Control,FRDA,9.155008315722269e-5,203
geneComp_00016196,EPHB2,EPHB2,Control,FRDA,9.486782690322181e-5,204
geneComp_00031222,TTN,TTN,Control,FRDA,1.118836789578654e-4,205
geneComp_00026664,RMDN1,RMDN1,Control,FRDA,1.1700531742201801e-4,206
geneComp_00030835,TPM4,TPM4,Control,FRDA,1.1907388427909159e-4,207
geneComp_00029451,STK33,STK33,Control,FRDA,1.2221692356235167e-4,208
geneComp_00031957,WDR4,WDR4,Control,FRDA,1.4447734906639111e-4,209
geneComp_00026833,RNF32-DT,RNF32-DT,Control,FRDA,1.5420908015015942e-4,210
geneComp_00019665,KIAA1217,KIAA1217,Control,FRDA,1.8380374462473057e-4,211
geneComp_00032821,ZNF595,ZNF595,Control,FRDA,1.907173459907708e-4,212
geneComp_00025625,PROM1,PROM1,Control,FRDA,1.9106483820679118e-4,213
geneComp_00021802,MATN2,MATN2,Control,FRDA,2.4329999031068026e-4,214
geneComp_00027594,SAMHD1,SAMHD1,Control,FRDA,2.5396669666180973e-4,215
geneComp_00026246,RARG,RARG,Control,FRDA,2.6002390321029753e-4,216
geneComp_00024245,PARP10,PARP10,Control,FRDA,2.630140144924834e-4,217
geneComp_00022101,MICAL2,MICAL2,Control,FRDA,2.6950078722482384e-4,218
geneComp_00016693,FANCL,FANCL,Control,FRDA,2.7700422627307793e-4,219
geneComp_00024548,PDP2,PDP2,Control,FRDA,2.942956319371111e-4,220
geneComp_00000140,ACACB,ACACB,Control,FRDA,2.9524125044145307e-4,221
geneComp_00031175,TTC28,TTC28,Control,FRDA,3.000972460518301e-4,222
geneComp_00016982,FLNB,FLNB,Control,FRDA,3.0137126006169807e-4,223
geneComp_00026835,RNF38,RNF38,Control,FRDA,3.027229807327764e-4,224
geneComp_00028834,SNHG3,SNHG3,Control,FRDA,3.1550980379000456e-4,225
geneComp_00022397,MPZL1,MPZL1,Control,FRDA,3.173823924445986e-4,226
geneComp_00023413,NOL3,NOL3,Control,FRDA,3.33120076668362e-4,227
geneComp_00026658,RLIG1,RLIG1,Control,FRDA,3.493768099326094e-4,228
geneComp_00000708,AMPD3,AMPD3,Control,FRDA,3.825362027750618e-4,229
geneComp_00028586,SLC7A8,SLC7A8,Control,FRDA,4.0614745997249855e-4,230
geneComp_00018512,HMGCLL1,HMGCLL1,Control,FRDA,4.477224199320746e-4,231
geneComp_00002135,C2CD2L,C2CD2L,Control,FRDA,4.62354366135087e-4,232
geneComp_00016807,FBXW7,FBXW7,Control,FRDA,4.651698321169968e-4,233
geneComp_00024771,PHOSPHO2,PHOSPHO2,Control,FRDA,4.651698321169968e-4,234
geneComp_00031377,UBE2D1,UBE2D1,Control,FRDA,4.692333743649143e-4,235
geneComp_00004222,CYTH1,CYTH1,Control,FRDA,4.719130084739994e-4,236
geneComp_00022403,MRAS,MRAS,Control,FRDA,4.759927534405931e-4,237
geneComp_00018705,HSD17B1,HSD17B1,Control,FRDA,5.128501483467026e-4,238
geneComp_00025908,PTPN2,PTPN2,Control,FRDA,5.202542310980847e-4,239
geneComp_00001448,ATP6AP2,ATP6AP2,Control,FRDA,5.325032426031184e-4,240
geneComp_00030481,TMEM218,TMEM218,Control,FRDA,5.452453400836896e-4,241
geneComp_00031840,VPS41,VPS41,Control,FRDA,5.472563132219267e-4,242
geneComp_00000361,ADD3,ADD3,Control,FRDA,5.494655135724917e-4,243
geneComp_00001568,B4GALT4,B4GALT4,Control,FRDA,5.793539742874848e-4,244
geneComp_00031203,TTC9C,TTC9C,Control,FRDA,5.793539742874848e-4,245
geneComp_00003476,CLK4,CLK4,Control,FRDA,5.902534846713245e-4,246
geneComp_00017204,FUT8,FUT8,Control,FRDA,5.976278834510245e-4,247
geneComp_00026765,RNF115,RNF115,Control,FRDA,6.015830914617894e-4,248
geneComp_00011021,ENSG00000288838.2,NA,Control,FRDA,6.180588238195712e-4,249
geneComp_00032456,ZNF107,ZNF107,Control,FRDA,6.180588238195712e-4,250
geneComp_00032053,WSB1,WSB1,Control,FRDA,6.278088351985277e-4,251
geneComp_00026164,RAD51C,RAD51C,Control,FRDA,6.802550217768246e-4,252
geneComp_00023809,OARD1,OARD1,Control,FRDA,6.899010770107693e-4,253
geneComp_00000906,AP4B1,AP4B1,Control,FRDA,6.925396915662057e-4,254
geneComp_00031011,TRIP11,TRIP11,Control,FRDA,6.925396915662057e-4,255
geneComp_00021942,MED7,MED7,Control,FRDA,7.032624295110908e-4,256
geneComp_00023297,NIFK,NIFK,Control,FRDA,7.032624295110908e-4,257
geneComp_00024761,PHLDA1,PHLDA1,Control,FRDA,7.032624295110908e-4,258
geneComp_00032292,ZCCHC10,ZCCHC10,Control,FRDA,7.032624295110908e-4,259
geneComp_00032616,ZNF34,ZNF34,Control,FRDA,7.312137809719329e-4,260
geneComp_00022000,METTL13,METTL13,Control,FRDA,7.41443293603477e-4,261
geneComp_00031600,URGCP,URGCP,Control,FRDA,7.41443293603477e-4,262
geneComp_00030733,TNRC6B,TNRC6B,Control,FRDA,7.566935626919517e-4,263
geneComp_00004166,CYP20A1,CYP20A1,Control,FRDA,7.639850567490677e-4,264
geneComp_00030286,TLN2,TLN2,Control,FRDA,8.089534756851712e-4,265
geneComp_00024825,PIGS,PIGS,Control,FRDA,8.643366400420108e-4,266
geneComp_00009092,ENSG00000273702.2,NA,Control,FRDA,9.150715689412084e-4,267
geneComp_00000474,AGAP6,AGAP6,Control,FRDA,9.164275776885415e-4,268
geneComp_00023736,NUMB,NUMB,Control,FRDA,9.186576681685992e-4,269
geneComp_00001081,ARHGDIB,ARHGDIB,Control,FRDA,9.705772512431311e-4,270
geneComp_00012499,ENSG00000295087.1,NA,Control,FRDA,0.0010376506218902966,271
geneComp_00029655,SYNGAP1-AS1,SYNGAP1-AS1,Control,FRDA,0.0011660688493878902,272
geneComp_00022335,MOK,MOK,Control,FRDA,0.0011692811603113357,273
geneComp_00002394,CAPS2,CAPS2,Control,FRDA,0.0012130934699026963,274
geneComp_00032211,ZBED3-AS1,ZBED3-AS1,Control,FRDA,0.0012168790438296944,275
geneComp_00004082,CUEDC1,CUEDC1,Control,FRDA,0.0012221276762337072,276
geneComp_00007874,ENSG00000262050.3,NA,Control,FRDA,0.0012221276762337072,277
geneComp_00018332,HEATR6,HEATR6,Control,FRDA,0.0012348448237299657,278
geneComp_00005073,ECT2,ECT2,Control,FRDA,0.0013363628652583981,279
geneComp_00024905,PJVK,PJVK,Control,FRDA,0.0013404655149634353,280
geneComp_00021839,MCC,MCC,Control,FRDA,0.0013488743341027426,281
geneComp_00024898,PITX2,PITX2,Control,FRDA,0.0013710984367135367,282
geneComp_00016838,FDX2,FDX2,Control,FRDA,0.0013872612437910545,283
geneComp_00011805,ENSG00000290994.2,NA,Control,FRDA,0.0013896423646670133,284
geneComp_00024020,OSER1-DT,OSER1-DT,Control,FRDA,0.0014719409196924849,285
geneComp_00028539,SLC52A2,SLC52A2,Control,FRDA,0.0015162778836890563,286
geneComp_00026481,RETSAT,RETSAT,Control,FRDA,0.001569486704710923,287
geneComp_00010645,ENSG00000287478.2,NA,Control,FRDA,0.0016699503258227465,288
geneComp_00022191,MIR3677HG,MIR3677HG,Control,FRDA,0.0017244652096854332,289
geneComp_00004745,DNAJC5G,DNAJC5G,Control,FRDA,0.0017530352874491992,290
geneComp_00024412,PCID2,PCID2,Control,FRDA,0.00181641983535514,291
geneComp_00004421,DDX59,DDX59,Control,FRDA,0.0018286444203133158,292
geneComp_00017312,GALNT7-DT,GALNT7-DT,Control,FRDA,0.0018480525924652407,293
geneComp_00001165,ARMC1,ARMC1,Control,FRDA,0.001947777875624223,294
geneComp_00022860,MYOM2,MYOM2,Control,FRDA,0.001955029374275392,295
geneComp_00022053,MFSD14CP,MFSD14CP,Control,FRDA,0.0020089519433749634,296
geneComp_00003068,CEP43,CEP43,Control,FRDA,0.002010538394072352,297
geneComp_00004711,DNAJB2,DNAJB2,Control,FRDA,0.0022325956821720333,298
geneComp_00016992,FLT1,FLT1,Control,FRDA,0.0022699478965725827,299
geneComp_00018721,HSD3B7,HSD3B7,Control,FRDA,0.002308107436617589,300
geneComp_00032245,ZBTB41,ZBTB41,Control,FRDA,0.00248837680845546,301
geneComp_00002940,CDK6-AS1,CDK6-AS1,Control,FRDA,0.0025614068100953034,302
geneComp_00026061,RAB24,RAB24,Control,FRDA,0.002585430028522315,303
geneComp_00028775,SMPDL3B,SMPDL3B,Control,FRDA,0.002585430028522315,304
geneComp_00025347,PPIEL,PPIEL,Control,FRDA,0.002594805067547419,305
geneComp_00031303,TXLNA,TXLNA,Control,FRDA,0.002816902597029312,306
geneComp_00002486,CBLL1-AS1,CBLL1-AS1,Control,FRDA,0.0029607328468673156,307
geneComp_00030770,TONSL,TONSL,Control,FRDA,0.002989407015730334,308
geneComp_00004319,DCLK1,DCLK1,Control,FRDA,0.0031084219962983365,309
geneComp_00025407,PPP1R1C,PPP1R1C,Control,FRDA,0.003120299460217971,310
geneComp_00003975,CSRNP3,CSRNP3,Control,FRDA,0.003264106969772383,311
geneComp_00032767,ZNF550,ZNF550,Control,FRDA,0.0032648112914050423,312
geneComp_00004224,CYTH3,CYTH3,Control,FRDA,0.0034192003553168626,313
geneComp_00018095,GUCY1A2,GUCY1A2,Control,FRDA,0.003459750584139295,314
geneComp_00018665,HPS5,HPS5,Control,FRDA,0.0035603663897391183,315
geneComp_00029936,TCF12,TCF12,Control,FRDA,0.0035643273132323207,316
geneComp_00003010,CEMIP,CEMIP,Control,FRDA,0.0036113546576370826,317
geneComp_00023051,NCKAP5L,NCKAP5L,Control,FRDA,0.0036232588201128924,318
geneComp_00017605,GLIPR1,GLIPR1,Control,FRDA,0.0036336039584689795,319
geneComp_00031815,VPS13A,VPS13A,Control,FRDA,0.003676131971086021,320
geneComp_00022478,MRPL52,MRPL52,Control,FRDA,0.0036774840396360245,321
