gene_ref,gene_id,gene_name,condition_1,condition_2,gene_switch_q_value,Rank
geneComp_00042789,TPD52L1,TPD52L1,Control,FRDA,5.8811134214804404e-21,29
geneComp_00015948,ENSG00000291159.2,NA,Control,FRDA,9.630769633978252e-21,30
geneComp_00026382,GSR,GSR,Control,FRDA,3.533736190021658e-19,31
geneComp_00037050,RGS3,RGS3,Control,FRDA,3.5066997459593195e-17,32
geneComp_00032469,MTRF1L,MTRF1L,Control,FRDA,8.510790914562734e-17,33
geneComp_00003215,CD44,CD44,Control,FRDA,1.196367642992587e-16,34
geneComp_00036702,RASA4,RASA4,Control,FRDA,4.349825997766683e-15,35
geneComp_00000241,ACTA2,ACTA2,Control,FRDA,3.927385237777513e-14,36
geneComp_00023274,ENSG00000308602.1,NA,Control,FRDA,2.632374952467004e-12,37
geneComp_00001863,BBC3,BBC3,Control,FRDA,4.305035852842087e-12,38
geneComp_00015647,ENSG00000290385.2,NA,Control,FRDA,5.319710337748138e-11,39
geneComp_00002196,BSCL2,BSCL2,Control,FRDA,5.059577154989512e-10,40
geneComp_00037158,RIPOR1,RIPOR1,Control,FRDA,6.172046993950344e-10,41
geneComp_00038720,RPS6KL1,RPS6KL1,Control,FRDA,7.856034762597021e-10,42
geneComp_00041998,TGFB1I1,TGFB1I1,Control,FRDA,3.800492192652053e-9,43
geneComp_00034711,PDLIM2,PDLIM2,Control,FRDA,3.99286284375342e-9,44
geneComp_00015843,ENSG00000290937.2,NA,Control,FRDA,5.076579137851189e-9,45
geneComp_00032864,NCKIPSD,NCKIPSD,Control,FRDA,6.216953175325852e-9,46
geneComp_00029877,LINC01833,LINC01833,Control,FRDA,1.0854195855223054e-8,47
geneComp_00004884,CYTH2,CYTH2,Control,FRDA,2.399279601182642e-8,48
geneComp_00026242,GPRC5B,GPRC5B,Control,FRDA,6.141180363554685e-8,49
geneComp_00036833,RBMS3,RBMS3,Control,FRDA,9.285124328711117e-8,50
geneComp_00015920,ENSG00000291096.2,NA,Control,FRDA,9.342348702252526e-8,51
geneComp_00043108,TRPM4,TRPM4,Control,FRDA,1.7088814367299929e-7,52
geneComp_00030889,LRRC57,LRRC57,Control,FRDA,1.7990731196653573e-7,53
geneComp_00032529,MXRA8,MXRA8,Control,FRDA,3.1375120792305563e-7,54
geneComp_00004431,CRACR2B,CRACR2B,Control,FRDA,3.6273372283441345e-7,55
geneComp_00040899,SPOPL-DT,SPOPL-DT,Control,FRDA,4.206806944351788e-7,56
geneComp_00043843,UTRN,UTRN,Control,FRDA,4.206806944351788e-7,57
geneComp_00034380,PARD6G-AS1,PARD6G-AS1,Control,FRDA,6.266245031257815e-7,58
geneComp_00040873,SPIRE1,SPIRE1,Control,FRDA,6.683467636216731e-7,59
geneComp_00031467,MED12,MED12,Control,FRDA,7.003237065612727e-7,60
geneComp_00002819,CASZ1,CASZ1,Control,FRDA,9.254829996358738e-7,61
geneComp_00042335,TMEM147-AS1,TMEM147-AS1,Control,FRDA,3.857948414630781e-6,62
geneComp_00010578,ENSG00000264701.2,NA,Control,FRDA,1.2994938246110909e-5,63
geneComp_00039172,SCRN2,SCRN2,Control,FRDA,1.4637136048717458e-5,64
geneComp_00040088,SLC4A2,SLC4A2,Control,FRDA,2.446748243436442e-5,65
geneComp_00040439,SNHG6,SNHG6,Control,FRDA,2.9025492050011952e-5,66
geneComp_00033654,NUDT14,NUDT14,Control,FRDA,3.086213645884373e-5,67
geneComp_00040831,SPECC1,SPECC1,Control,FRDA,3.086213645884373e-5,68
geneComp_00041565,TAF1C,TAF1C,Control,FRDA,3.6081039622976614e-5,69
geneComp_00025539,GALE,GALE,Control,FRDA,4.2778735831223674e-5,70
geneComp_00001864,BBIP1,BBIP1,Control,FRDA,5.048589339543701e-5,71
geneComp_00025754,GEM,GEM,Control,FRDA,5.77951443191952e-5,72
geneComp_00025959,GMPPB,GMPPB,Control,FRDA,6.177993306747748e-5,73
geneComp_00001911,BCL11A,BCL11A,Control,FRDA,8.314228986973492e-5,74
geneComp_00032635,MYO7A,MYO7A,Control,FRDA,8.314228986973492e-5,75
geneComp_00000814,AMPD2,AMPD2,Control,FRDA,8.73928534247981e-5,76
geneComp_00041588,TAFA5,TAFA5,Control,FRDA,9.37338160077706e-5,77
geneComp_00035572,PPFIBP2,PPFIBP2,Control,FRDA,9.811825602930766e-5,78
geneComp_00001242,ARHGEF25,ARHGEF25,Control,FRDA,1.1126935466385417e-4,79
geneComp_00041988,TFPI,TFPI,Control,FRDA,1.594358064546008e-4,80
geneComp_00004882,CYTH1,CYTH1,Control,FRDA,1.6002076942368853e-4,81
geneComp_00015189,ENSG00000289372.3,NA,Control,FRDA,1.729709550975898e-4,82
geneComp_00005618,DPYSL3,DPYSL3,Control,FRDA,1.863602566278425e-4,83
geneComp_00037540,RNASEH1-DT,RNASEH1-DT,Control,FRDA,1.9975041350159495e-4,84
geneComp_00040369,SMTNL2,SMTNL2,Control,FRDA,2.1499615259288238e-4,85
geneComp_00001940,BCOR,BCOR,Control,FRDA,2.2423106967679212e-4,86
geneComp_00035632,PPIEL,PPIEL,Control,FRDA,2.5212564676667967e-4,87
geneComp_00036620,RAI14,RAI14,Control,FRDA,2.5769702527247474e-4,88
geneComp_00029126,LIMS2,LIMS2,Control,FRDA,2.9741244526233876e-4,89
geneComp_00042704,TNS3,TNS3,Control,FRDA,2.9765527899833677e-4,90
geneComp_00002993,CCDC51,CCDC51,Control,FRDA,3.1806293054503564e-4,91
geneComp_00000044,ABCA2,ABCA2,Control,FRDA,3.233061909549153e-4,92
geneComp_00032213,MSANTD3,MSANTD3,Control,FRDA,3.401278051964799e-4,93
geneComp_00024372,ESYT2,ESYT2,Control,FRDA,3.719199179734441e-4,94
geneComp_00026903,HIVEP1,HIVEP1,Control,FRDA,3.9504665050171627e-4,95
geneComp_00028367,KDM6A,KDM6A,Control,FRDA,4.278404868484044e-4,96
geneComp_00003019,CCDC82,CCDC82,Control,FRDA,4.375623882037965e-4,97
geneComp_00033310,NOL4L,NOL4L,Control,FRDA,4.4191965929282415e-4,98
geneComp_00001176,ARHGAP11B-DT,ARHGAP11B-DT,Control,FRDA,5.981590664661986e-4,99
geneComp_00030849,LRRC32,LRRC32,Control,FRDA,6.38392597997634e-4,100
geneComp_00002600,CABIN1,CABIN1,Control,FRDA,6.452087158516396e-4,101
geneComp_00029329,LINC00648,LINC00648,Control,FRDA,6.612149652460097e-4,102
geneComp_00042311,TMEM126B,TMEM126B,Control,FRDA,6.855695489952014e-4,103
geneComp_00025526,GADD45A,GADD45A,Control,FRDA,7.146419671460201e-4,104
geneComp_00029376,LINC00869,LINC00869,Control,FRDA,8.621451591242775e-4,105
geneComp_00001238,ARHGEF19,ARHGEF19,Control,FRDA,9.110631310898952e-4,106
geneComp_00020129,ENSG00000301807.1,NA,Control,FRDA,0.0011801739129240266,107
geneComp_00025712,GCNT1,GCNT1,Control,FRDA,0.0012017047242093037,108
geneComp_00025192,FLYWCH1,FLYWCH1,Control,FRDA,0.0014409018112394678,109
geneComp_00002375,C1D,C1D,Control,FRDA,0.0015574087182473441,110
geneComp_00043848,UVRAG,UVRAG,Control,FRDA,0.0015574087182473441,111
geneComp_00003741,CHKB,CHKB,Control,FRDA,0.0016040164799542781,112
geneComp_00002598,CAB39L,CAB39L,Control,FRDA,0.00173534020789142,113
geneComp_00025628,GARRE1,GARRE1,Control,FRDA,0.0018144920924532326,114
geneComp_00035807,PRDM1,PRDM1,Control,FRDA,0.001992180766200028,115
geneComp_00042650,TNFSF12,TNFSF12,Control,FRDA,0.0020355367225399447,116
geneComp_00002199,BSG-AS1,BSG-AS1,Control,FRDA,0.002175333172313324,117
geneComp_00032813,NBPF19,NBPF19,Control,FRDA,0.0025587937559226523,118
geneComp_00042536,TMEM79,TMEM79,Control,FRDA,0.0025618334682173107,119
geneComp_00005228,DHRS12,DHRS12,Control,FRDA,0.0026430210792048217,120
geneComp_00023999,ENSG00000310190.1,NA,Control,FRDA,0.002887426335084943,121
geneComp_00041810,TCF7L2,TCF7L2,Control,FRDA,0.0029086357871177574,122
geneComp_00042503,TMEM45A,TMEM45A,Control,FRDA,0.003076527367742425,123
geneComp_00001040,AP4B1,AP4B1,Control,FRDA,0.0031201748165318355,124
geneComp_00025219,FNBP1L,FNBP1L,Control,FRDA,0.0031201748165318355,125
geneComp_00035137,PKIB,PKIB,Control,FRDA,0.0031201748165318355,126
geneComp_00028409,KIAA1217,KIAA1217,Control,FRDA,0.003266308675426052,127
geneComp_00039117,SCFD1,SCFD1,Control,FRDA,0.003592947913280039,128
geneComp_00030740,LNX1,LNX1,Control,FRDA,0.0036298340847651447,129
geneComp_00029116,LIMA1,LIMA1,Control,FRDA,0.004051807007749516,130
geneComp_00036397,PWWP3B,PWWP3B,Control,FRDA,0.004127392343234726,131
geneComp_00040057,SLC41A1,SLC41A1,Control,FRDA,0.004714243132637236,132
geneComp_00002928,CCDC148,CCDC148,Control,FRDA,0.004758306823080371,133
geneComp_00031038,LYPLAL1,LYPLAL1,Control,FRDA,0.0047624172621607685,134
geneComp_00039381,SERF1B,SERF1B,Control,FRDA,0.005002163316474916,135
geneComp_00039630,SHPRH,SHPRH,Control,FRDA,0.005030801643981659,136
geneComp_00039019,SAP30L-AS1,SAP30L-AS1,Control,FRDA,0.005460708920603331,137
geneComp_00034889,PHACTR1,PHACTR1,Control,FRDA,0.005650819815045582,138
geneComp_00002058,BMP1,BMP1,Control,FRDA,0.005935786069719844,139
geneComp_00003007,CCDC7,CCDC7,Control,FRDA,0.005935786069719844,140
geneComp_00033825,OLFM3,OLFM3,Control,FRDA,0.00595947225606157,141
geneComp_00001970,BEND7,BEND7,Control,FRDA,0.005984617611123821,142
geneComp_00003765,CHN2,CHN2,Control,FRDA,0.006464843983009335,143
geneComp_00042184,TLCD4-RWDD3,TLCD4-RWDD3,Control,FRDA,0.006939646198178544,144
geneComp_00002549,C7orf50,C7orf50,Control,FRDA,0.007117720254853662,145
geneComp_00001801,B9D1,B9D1,Control,FRDA,0.007150828682426209,146
geneComp_00028426,KIF11,KIF11,Control,FRDA,0.0074433977132803,147
geneComp_00034392,PARP10,PARP10,Control,FRDA,0.007460310203554399,148
geneComp_00031964,MOGS,MOGS,Control,FRDA,0.007835780987590983,149
geneComp_00044775,ZNF221,ZNF221,Control,FRDA,0.0078950881169292,150
geneComp_00001831,BAIAP2L2,BAIAP2L2,Control,FRDA,0.008523192782064789,151
geneComp_00036634,RALGPS2,RALGPS2,Control,FRDA,0.0095715324383964,152
geneComp_00039694,SIRT2,SIRT2,Control,FRDA,0.0095715324383964,153
geneComp_00043310,TUBA4A,TUBA4A,Control,FRDA,0.0095715324383964,154
geneComp_00021514,ENSG00000304817.1,NA,Control,FRDA,0.00985451996934628,155
geneComp_00044977,ZNF487,ZNF487,Control,FRDA,0.010743649546827145,156
geneComp_00029618,LINC01376,LINC01376,Control,FRDA,0.0110925346475064,157
geneComp_00042085,THRB,THRB,Control,FRDA,0.011207496186336803,158
geneComp_00034807,PEX7,PEX7,Control,FRDA,0.011518174719058475,159
geneComp_00015850,ENSG00000290951.2,NA,Control,FRDA,0.011561667664417878,160
geneComp_00032034,MPZ,MPZ,Control,FRDA,0.012625723764471113,161
geneComp_00000510,AFF3,AFF3,Control,FRDA,0.012671645549809568,162
geneComp_00003909,CKMT1B,CKMT1B,Control,FRDA,0.013569221516303196,163
geneComp_00040220,SLK,SLK,Control,FRDA,0.013584199453115123,164
geneComp_00025193,FLYWCH2,FLYWCH2,Control,FRDA,0.01424953098128116,165
geneComp_00034400,PARP2,PARP2,Control,FRDA,0.014533095428895007,166
geneComp_00042192,TLE4,TLE4,Control,FRDA,0.01465201130816889,167
geneComp_00037021,RGL2,RGL2,Control,FRDA,0.014732744696508605,168
geneComp_00005984,EFNA1,EFNA1,Control,FRDA,0.0150443424018643,169
geneComp_00030625,LINC03077,LINC03077,Control,FRDA,0.0150443424018643,170
geneComp_00045393,ZSCAN32,ZSCAN32,Control,FRDA,0.01509884071444972,171
geneComp_00004688,CTSH,CTSH,Control,FRDA,0.01517581948852274,172
geneComp_00032026,MPPED2,MPPED2,Control,FRDA,0.015246933517181666,173
geneComp_00045189,ZNF707,ZNF707,Control,FRDA,0.015537829527836125,174
geneComp_00044447,ZBED5-AS1,ZBED5-AS1,Control,FRDA,0.015586946869058232,175
geneComp_00015993,ENSG00000291234.2,NA,Control,FRDA,0.015593766978289719,176
geneComp_00029503,LINC01138,LINC01138,Control,FRDA,0.015711260400843193,177
geneComp_00033236,NLGN4X,NLGN4X,Control,FRDA,0.016010769687663094,178
geneComp_00045167,ZNF691,ZNF691,Control,FRDA,0.01606572240565365,179
geneComp_00002808,CASP8,CASP8,Control,FRDA,0.01628030158383315,180
geneComp_00039323,SEMA6D,SEMA6D,Control,FRDA,0.0164393580108839,181
geneComp_00000196,ACOT11,ACOT11,Control,FRDA,0.016552942793674818,182
geneComp_00024411,EVI5L,EVI5L,Control,FRDA,0.016552942793674818,183
geneComp_00030711,LMO7,LMO7,Control,FRDA,0.016552942793674818,184
geneComp_00035104,PITX2,PITX2,Control,FRDA,0.016552942793674818,185
geneComp_00038934,RXYLT1,RXYLT1,Control,FRDA,0.016964986047098785,186
geneComp_00028950,LBH,LBH,Control,FRDA,0.017013313608768208,187
geneComp_00003239,CD82,CD82,Control,FRDA,0.017252043420565927,188
geneComp_00027439,HTD2,HTD2,Control,FRDA,0.017319185710959185,189
geneComp_00004303,COQ8B,COQ8B,Control,FRDA,0.01737693965974038,190
geneComp_00027433,HSPG2,HSPG2,Control,FRDA,0.01737693965974038,191
geneComp_00041978,TFDP2,TFDP2,Control,FRDA,0.017525273558135036,192
geneComp_00042671,TNKS2-DT,TNKS2-DT,Control,FRDA,0.01754596902165441,193
geneComp_00005880,EDRF1-DT,EDRF1-DT,Control,FRDA,0.01809068390082904,194
geneComp_00028926,LARGE2,LARGE2,Control,FRDA,0.018122578256908002,195
geneComp_00004800,CYFIP2,CYFIP2,Control,FRDA,0.018227556576253554,196
geneComp_00045245,ZNF774,ZNF774,Control,FRDA,0.018269749006368075,197
geneComp_00027911,IPP,IPP,Control,FRDA,0.018331766354758125,198
geneComp_00001011,AOPEP,AOPEP,Control,FRDA,0.018386230240040758,199
geneComp_00003044,CCHCR1,CCHCR1,Control,FRDA,0.018386230240040758,200
geneComp_00004979,DCAF8,DCAF8,Control,FRDA,0.018403706945153277,201
geneComp_00030662,LIPE,LIPE,Control,FRDA,0.01860977645747278,202
geneComp_00041815,TCIRG1,TCIRG1,Control,FRDA,0.01860977645747278,203
geneComp_00015963,ENSG00000291186.2,NA,Control,FRDA,0.01865249147397946,204
geneComp_00037643,RNF32-DT,RNF32-DT,Control,FRDA,0.018788982944299346,205
geneComp_00003143,CCT6B,CCT6B,Control,FRDA,0.018866192077133775,206
geneComp_00035703,PPP1R1C,PPP1R1C,Control,FRDA,0.01900524261525045,207
geneComp_00026161,GPR108,GPR108,Control,FRDA,0.019013307520564064,208
geneComp_00003799,CHRNB1,CHRNB1,Control,FRDA,0.01976085511666482,209
geneComp_00031101,MAFK,MAFK,Control,FRDA,0.01976248028511738,210
geneComp_00044346,XYLT2,XYLT2,Control,FRDA,0.019821231210687643,211
geneComp_00024983,FCHSD1,FCHSD1,Control,FRDA,0.019983531246313604,212
geneComp_00037546,RNASEH2C,RNASEH2C,Control,FRDA,0.02030749922046897,213
geneComp_00039541,SH2B1,SH2B1,Control,FRDA,0.02030749922046897,214
geneComp_00031871,MLF1,MLF1,Control,FRDA,0.020946903249733386,215
geneComp_00039430,SESN1,SESN1,Control,FRDA,0.021064320837094863,216
geneComp_00043930,VGLL4,VGLL4,Control,FRDA,0.021083530007297416,217
geneComp_00004021,CLN5,CLN5,Control,FRDA,0.021115258234663575,218
geneComp_00031184,MANEAL,MANEAL,Control,FRDA,0.021317188761557075,219
geneComp_00033666,NUDT2,NUDT2,Control,FRDA,0.02134720036016477,220
geneComp_00002141,BPNT1,BPNT1,Control,FRDA,0.021439453618165048,221
geneComp_00044432,YY1AP1,YY1AP1,Control,FRDA,0.02159836610007335,222
geneComp_00039695,SIRT3,SIRT3,Control,FRDA,0.021670934942379746,223
geneComp_00030925,LRRN2,LRRN2,Control,FRDA,0.021857940929898328,224
geneComp_00034608,PCSK6,PCSK6,Control,FRDA,0.021898432795745715,225
geneComp_00042436,TMEM234,TMEM234,Control,FRDA,0.022144041228883186,226
geneComp_00032167,MRPS25,MRPS25,Control,FRDA,0.022187923278535908,227
geneComp_00000320,ADAL,ADAL,Control,FRDA,0.02231816653204578,228
geneComp_00019813,ENSG00000301079.1,NA,Control,FRDA,0.022705192666478562,229
geneComp_00003133,CCSER2,CCSER2,Control,FRDA,0.02274938203152533,230
geneComp_00032766,NAPRT,NAPRT,Control,FRDA,0.02274938203152533,231
geneComp_00005432,DNAJB6,DNAJB6,Control,FRDA,0.023094819347093388,232
geneComp_00005485,DNALI1,DNALI1,Control,FRDA,0.02359726771714252,233
geneComp_00032671,MZT2A,MZT2A,Control,FRDA,0.023989935924146093,234
geneComp_00038914,RUSC2,RUSC2,Control,FRDA,0.024075305296232606,235
geneComp_00020019,ENSG00000301565.1,NA,Control,FRDA,0.02410002526189972,236
geneComp_00034998,PIERCE2,PIERCE2,Control,FRDA,0.024384721226615388,237
geneComp_00002257,BTN2A3P,BTN2A3P,Control,FRDA,0.02474541097470046,238
geneComp_00035510,PORCN,PORCN,Control,FRDA,0.025034164508085682,239
geneComp_00035685,PPP1R13L,PPP1R13L,Control,FRDA,0.02588595526930477,240
geneComp_00036227,PTCH1,PTCH1,Control,FRDA,0.02612431563249718,241
geneComp_00040367,SMTN,SMTN,Control,FRDA,0.02612431563249718,242
geneComp_00040420,SNHG15,SNHG15,Control,FRDA,0.026372627491298033,243
geneComp_00001874,BBS5,BBS5,Control,FRDA,0.02658103538420273,244
geneComp_00006219,ELP2,ELP2,Control,FRDA,0.02695216878047075,245
geneComp_00039380,SERF1A,SERF1A,Control,FRDA,0.027086537936438122,246
geneComp_00028666,KRT10-AS1,KRT10-AS1,Control,FRDA,0.027209795746163067,247
geneComp_00027306,HSD11B1L,HSD11B1L,Control,FRDA,0.028003914733554937,248
geneComp_00043796,USP35,USP35,Control,FRDA,0.02821487523498763,249
geneComp_00012736,ENSG00000279088.3,NA,Control,FRDA,0.02852539276011492,250
geneComp_00042322,TMEM132E,TMEM132E,Control,FRDA,0.028651347964658347,251
geneComp_00037008,RFX2,RFX2,Control,FRDA,0.028941944427491154,252
geneComp_00044615,ZFP37,ZFP37,Control,FRDA,0.0289663760259449,253
geneComp_00027615,IGF1R,IGF1R,Control,FRDA,0.029011190040883414,254
geneComp_00004522,CRYZL2P,CRYZL2P,Control,FRDA,0.029046365583165916,255
geneComp_00042507,TMEM50B,TMEM50B,Control,FRDA,0.029934082941571585,256
geneComp_00044236,WNT10B,WNT10B,Control,FRDA,0.029934312321596965,257
geneComp_00002504,C4B,C4B,Control,FRDA,0.030109000308299827,258
geneComp_00024643,FAM193B,FAM193B,Control,FRDA,0.03015100858978956,259
geneComp_00044219,WHRN,WHRN,Control,FRDA,0.03015100858978956,260
geneComp_00044820,ZNF276,ZNF276,Control,FRDA,0.030633578315421305,261
geneComp_00042291,TMEM106C,TMEM106C,Control,FRDA,0.030856493872841336,262
geneComp_00044265,WTAPP1,WTAPP1,Control,FRDA,0.031094978650714956,263
geneComp_00025101,FHIP1B,FHIP1B,Control,FRDA,0.03151751022719255,264
geneComp_00030759,LOXL3,LOXL3,Control,FRDA,0.031599806258774364,265
geneComp_00042777,TP53TG1,TP53TG1,Control,FRDA,0.031630033122224704,266
geneComp_00039079,SCAMP1-AS1,SCAMP1-AS1,Control,FRDA,0.03164476170694903,267
geneComp_00028595,KLK6,KLK6,Control,FRDA,0.0318222395804287,268
geneComp_00025879,GLCCI1,GLCCI1,Control,FRDA,0.03213869939863683,269
geneComp_00044757,ZNF20,ZNF20,Control,FRDA,0.03213869939863683,270
geneComp_00035653,PPM1F,PPM1F,Control,FRDA,0.0322834801094613,271
geneComp_00015787,ENSG00000290830.1,NA,Control,FRDA,0.03255317948455548,272
geneComp_00002726,CAPG,CAPG,Control,FRDA,0.03262745887733978,273
geneComp_00001897,BCAS3,BCAS3,Control,FRDA,0.033007770216678396,274
geneComp_00002334,C16orf46,C16orf46,Control,FRDA,0.03302260305655205,275
geneComp_00026097,GOT1-DT,GOT1-DT,Control,FRDA,0.03317933219667349,276
geneComp_00000789,AMBRA1,AMBRA1,Control,FRDA,0.033466189659481345,277
geneComp_00031589,METTL8,METTL8,Control,FRDA,0.033540443233831395,278
geneComp_00015204,ENSG00000289393.2,NA,Control,FRDA,0.03393754551218176,279
geneComp_00004036,CLSPN,CLSPN,Control,FRDA,0.03401960261520666,280
geneComp_00038029,RPL23A,RPL23A,Control,FRDA,0.034684417567326695,281
geneComp_00027629,IGFBP6,IGFBP6,Control,FRDA,0.03504308021851631,282
geneComp_00025891,GLIDR,GLIDR,Control,FRDA,0.035230766972491105,283
geneComp_00007321,ENSG00000230623.9,NA,Control,FRDA,0.035274958420111475,284
geneComp_00028530,KLF8,KLF8,Control,FRDA,0.0353867418500565,285
geneComp_00035114,PJVK,PJVK,Control,FRDA,0.0353867418500565,286
geneComp_00003521,CEP152,CEP152,Control,FRDA,0.035528838309512596,287
geneComp_00027576,IFNAR2,IFNAR2,Control,FRDA,0.03564450556518468,288
geneComp_00002490,C3orf18,C3orf18,Control,FRDA,0.03565963538371609,289
geneComp_00031875,MLH3,MLH3,Control,FRDA,0.035690996491551136,290
geneComp_00003223,CD55,CD55,Control,FRDA,0.035825597125596735,291
geneComp_00036200,PSMF1,PSMF1,Control,FRDA,0.0359160141063638,292
geneComp_00039045,SATB2,SATB2,Control,FRDA,0.03592354691421799,293
geneComp_00001273,ARID4A,ARID4A,Control,FRDA,0.03654686496811356,294
geneComp_00037022,RGL3,RGL3,Control,FRDA,0.03666643527095067,295
geneComp_00004813,CYP20A1,CYP20A1,Control,FRDA,0.03705203605669129,296
geneComp_00001307,ARL5A,ARL5A,Control,FRDA,0.037216142819798306,297
geneComp_00002053,BMAL1,BMAL1,Control,FRDA,0.037216142819798306,298
geneComp_00025210,FMR1,FMR1,Control,FRDA,0.037216142819798306,299
geneComp_00044901,ZNF385B,ZNF385B,Control,FRDA,0.037785458530883116,300
geneComp_00004102,CNMD,CNMD,Control,FRDA,0.03811680787839685,301
geneComp_00043172,TSPAN31,TSPAN31,Control,FRDA,0.03811680787839685,302
geneComp_00031379,MBP,MBP,Control,FRDA,0.03825114596081724,303
geneComp_00005964,EFCAB2,EFCAB2,Control,FRDA,0.038294630782409335,304
geneComp_00025085,FGFR2,FGFR2,Control,FRDA,0.03940224096111192,305
geneComp_00001284,ARL10,ARL10,Control,FRDA,0.039809032514624323,306
geneComp_00006373,ENSG00000189229.13,NA,Control,FRDA,0.04084068645823449,307
geneComp_00032904,NDRG2,NDRG2,Control,FRDA,0.0410615527216277,308
geneComp_00041925,TET3,TET3,Control,FRDA,0.041380295717885124,309
geneComp_00004154,CNTN4,CNTN4,Control,FRDA,0.04199019359536473,310
geneComp_00039747,SLC11A2,SLC11A2,Control,FRDA,0.04203809764741283,311
geneComp_00028413,KIAA1549L,KIAA1549L,Control,FRDA,0.042105065505061816,312
geneComp_00041963,TFAP2B,TFAP2B,Control,FRDA,0.042156985448084106,313
geneComp_00034763,PEG3,PEG3,Control,FRDA,0.04305473703509267,314
geneComp_00040162,SLC8B1,SLC8B1,Control,FRDA,0.043158209973500075,315
geneComp_00029102,LIG4,LIG4,Control,FRDA,0.04362741091919182,316
geneComp_00001737,AURKC,AURKC,Control,FRDA,0.044397900978135646,317
geneComp_00041122,ST14,ST14,Control,FRDA,0.0444021036408119,318
geneComp_00021914,ENSG00000305656.1,NA,Control,FRDA,0.04480759112899996,319
geneComp_00025067,FGF2,FGF2,Control,FRDA,0.045058938389156894,320
geneComp_00009738,ENSG00000259460.2,NA,Control,FRDA,0.045296734672204506,321
geneComp_00040227,SLX1A-SULT1A3,SLX1A-SULT1A3,Control,FRDA,0.04533154730302042,322
geneComp_00024527,FAH,FAH,Control,FRDA,0.0455161904227174,323
geneComp_00002516,C5,C5,Control,FRDA,0.046281793755410014,324
geneComp_00042494,TMEM39B,TMEM39B,Control,FRDA,0.046462890925035784,325
geneComp_00000511,AFF4,AFF4,Control,FRDA,0.046867613119591145,326
geneComp_00025055,FGF12,FGF12,Control,FRDA,0.04724308301012597,327
geneComp_00033785,OCLN,OCLN,Control,FRDA,0.04774703011721037,328
geneComp_00015973,ENSG00000291202.2,NA,Control,FRDA,0.048316049441132755,329
geneComp_00001403,ARV1,ARV1,Control,FRDA,0.04906501823472225,330
geneComp_00027658,IGSF11,IGSF11,Control,FRDA,0.04982154198286797,331
