"gene_id","gene_name","isoform_id","condition_1","condition_2","IF_condition_1","IF_condition_2","dIF","isoform_switch_q_value","direction"
"TPT1-AS1","TPT1-AS1","ENST00000654229","Control","FRDA",0,0.122033333333333,0.122033333333333,3.64362813822946e-05,"Higher in FRDA"
"BCR","BCR","ENST00000305877","Control","FRDA",0.218866666666667,0.365933333333333,0.147066666666667,3.93755931476474e-05,"Higher in FRDA"
"LRRC20","LRRC20","ENST00000446961","Control","FRDA",0,0.5708,0.5708,4.24006537613954e-05,"Higher in FRDA"
"AVL9","AVL9","ENST00000470500","Control","FRDA",0,0.2218,0.2218,4.28469153458482e-05,"Higher in FRDA"
"RFNG","RFNG","ENST00000580953","Control","FRDA",0.168666666666667,0,-0.168666666666667,4.50113571437957e-05,"Higher in Control"
"ZSCAN16-AS1","ZSCAN16-AS1","ENST00000733335","Control","FRDA",0.1161,0,-0.1161,5.15220655622918e-05,"Higher in Control"
"RELCH","RELCH","ENST00000256858","Control","FRDA",0.397966666666667,0.507366666666667,0.1094,5.21868453913519e-05,"Higher in FRDA"
"PTPN2","PTPN2","ENST00000587703","Control","FRDA",0,0.172133333333333,0.172133333333333,5.48772893411781e-05,"Higher in FRDA"
"PELO","PELO","ENST00000274311","Control","FRDA",1,0.7365,-0.2635,5.72686739307112e-05,"Higher in Control"
"ENSG00000291046.2",NA,"ENST00000424756","Control","FRDA",0.266366666666667,0,-0.266366666666667,5.78223506532477e-05,"Higher in Control"
"KRBOX5","KRBOX5","ENST00000693662","Control","FRDA",0,0.1532,0.1532,5.78223506532477e-05,"Higher in FRDA"
"KIF1B","KIF1B","ENST00000377093","Control","FRDA",0.245233333333333,0.362733333333333,0.1175,6.89515442765678e-05,"Higher in FRDA"
"MANEAL","MANEAL","ENST00000525897","Control","FRDA",0,0.204266666666667,0.204266666666667,6.98716018812517e-05,"Higher in FRDA"
"PVR","PVR","ENST00000406449","Control","FRDA",0,0.208633333333333,0.208633333333333,7.59887510014776e-05,"Higher in FRDA"
"WIPF2","WIPF2","ENST00000582781","Control","FRDA",0,0.127566666666667,0.127566666666667,7.73111271194354e-05,"Higher in FRDA"
"ZNF664","ZNF664","ENST00000392404","Control","FRDA",0.409333333333333,0.524133333333333,0.1148,7.78578223785193e-05,"Higher in FRDA"
"PKIB","PKIB","ENST00000696716","Control","FRDA",0.3414,0,-0.3414,7.89503755084911e-05,"Higher in Control"
"NAT10","NAT10","ENST00000532555","Control","FRDA",0,0.2661,0.2661,8.22810209727839e-05,"Higher in FRDA"
"RGS3","RGS3","ENST00000620489","Control","FRDA",0.488133333333333,0.2713,-0.216833333333333,9.45411123691984e-05,"Higher in Control"
"DDIT3","DDIT3","ENST00000346473","Control","FRDA",0.790733333333333,0.464666666666667,-0.326066666666667,0.000104559725056461,"Higher in Control"
"PSMC3IP","PSMC3IP","ENST00000393795","Control","FRDA",0,0.243333333333333,0.243333333333333,0.000110010867513929,"Higher in FRDA"
"SMARCD1","SMARCD1","ENST00000550280","Control","FRDA",0.115333333333333,0,-0.115333333333333,0.000110368111911984,"Higher in Control"
"PWWP3A","PWWP3A","ENST00000585399","Control","FRDA",0,0.272366666666667,0.272366666666667,0.000115942054612958,"Higher in FRDA"
"PCDHAC2","PCDHAC2","ENST00000673410","Control","FRDA",0,0.239733333333333,0.239733333333333,0.000124588099986305,"Higher in FRDA"
"PNMA2","PNMA2","ENST00000523244","Control","FRDA",0.152933333333333,0,-0.152933333333333,0.000131211790397471,"Higher in Control"
"ARHGEF2","ARHGEF2","ENST00000609707","Control","FRDA",0,0.155433333333333,0.155433333333333,0.000132307623037678,"Higher in FRDA"
"FRG1HP","FRG1HP","ENST00000700953","Control","FRDA",0,0.135,0.135,0.000133819591174302,"Higher in FRDA"
"NEMP1","NEMP1","ENST00000300128","Control","FRDA",0.897233333333333,0.654066666666667,-0.243166666666667,0.000138596089261017,"Higher in Control"
"SDCBP","SDCBP","ENST00000447182","Control","FRDA",0.2934,0.395166666666667,0.101766666666667,0.000146988438203524,"Higher in FRDA"
"INTS14","INTS14","ENST00000573314","Control","FRDA",0.432833333333333,0.167733333333333,-0.2651,0.000147880392418256,"Higher in Control"
"MRC2","MRC2","ENST00000303375","Control","FRDA",0.502233333333333,0.6183,0.116066666666667,0.000153376844723578,"Higher in FRDA"
"PCDHAC2","PCDHAC2","ENST00000613766","Control","FRDA",0.9234,0.492533333333333,-0.430866666666667,0.000154369737617069,"Higher in Control"
"EZH2","EZH2","ENST00000320356","Control","FRDA",0.1355,0,-0.1355,0.000156181491061805,"Higher in Control"
"PLAA","PLAA","ENST00000517642","Control","FRDA",0.134833333333333,0,-0.134833333333333,0.000167161516294794,"Higher in Control"
"MSRA","MSRA","ENST00000317173","Control","FRDA",0.815966666666667,0.210466666666667,-0.6055,0.000174476306770242,"Higher in Control"
"RBMS2","RBMS2","ENST00000550726","Control","FRDA",0.144333333333333,0,-0.144333333333333,0.000174476306770242,"Higher in Control"
"DIXDC1","DIXDC1","ENST00000615255","Control","FRDA",0.1477,0.0445666666666667,-0.103133333333333,0.000189876878723219,"Higher in Control"
"PNPLA6","PNPLA6","ENST00000599951","Control","FRDA",0.211533333333333,0,-0.211533333333333,0.000190430926311558,"Higher in Control"
"ARG2","ARG2","ENST00000261783","Control","FRDA",0.663466666666667,1,0.336533333333333,0.000200192053156989,"Higher in FRDA"
"TMEM131L","TMEM131L","ENST00000409663","Control","FRDA",0.3235,0.128566666666667,-0.194933333333333,0.000210213315671683,"Higher in Control"
"PPIL3","PPIL3","ENST00000706564","Control","FRDA",0,0.1431,0.1431,0.000211578756720948,"Higher in FRDA"
"IFT122","IFT122","ENST00000508654","Control","FRDA",0.289233333333333,0,-0.289233333333333,0.000214986872522239,"Higher in Control"
