"gene_id","gene_name","isoform_id","condition_1","condition_2","IF_condition_1","IF_condition_2","dIF","isoform_switch_q_value","direction"
"NCK1-DT","NCK1-DT","ENST00000470236","Control","FRDA",0.144775,0,-0.144775,0.0377632868988759,"Higher in Control"
"CIT","CIT","ENST00000469414","Control","FRDA",0.1809,0,-0.1809,0.0378012008412237,"Higher in Control"
"SAFB2","SAFB2","ENST00000252542","Control","FRDA",0.3269,0.10155,-0.22535,0.0389054213971921,"Higher in Control"
"RAD50","RAD50","ENST00000533482","Control","FRDA",0.40085,0.28705,-0.1138,0.0389700621374822,"Higher in Control"
"VGLL4","VGLL4","ENST00000424709","Control","FRDA",0.20655,0.015875,-0.190675,0.0389700621374822,"Higher in Control"
"LINC01977","LINC01977","ENST00000736268","Control","FRDA",0,0.184225,0.184225,0.0394013960728184,"Higher in FRDA"
"SYNPO","SYNPO","ENST00000307662","Control","FRDA",0.62205,0.292925,-0.329125,0.0394013960728184,"Higher in Control"
"MCTP1","MCTP1","ENST00000515393","Control","FRDA",0.144425,0.2708,0.126375,0.0398737663530623,"Higher in FRDA"
"CNKSR2","CNKSR2","ENST00000379510","Control","FRDA",0,0.183775,0.183775,0.0400219692487235,"Higher in FRDA"
"TMEM178A","TMEM178A","ENST00000437068","Control","FRDA",0.00815,0.118925,0.110775,0.0403997510958671,"Higher in FRDA"
"HIPK3","HIPK3","ENST00000379016","Control","FRDA",0.143,0.02515,-0.11785,0.0404664032192988,"Higher in Control"
"TBC1D2","TBC1D2","ENST00000375063","Control","FRDA",0.059925,0.210575,0.15065,0.0405536088180796,"Higher in FRDA"
"RAP1A","RAP1A","ENST00000369709","Control","FRDA",0.208375,0.31125,0.102875,0.0405764941223305,"Higher in FRDA"
"TPD52L1","TPD52L1","ENST00000304877","Control","FRDA",0.109575,0.6509,0.541325,0.0405764941223305,"Higher in FRDA"
"DDX51","DDX51","ENST00000462829","Control","FRDA",0.18815,0.013975,-0.174175,0.0407486530451534,"Higher in Control"
"ELAC2","ELAC2","ENST00000609101","Control","FRDA",0.15235,0,-0.15235,0.0409188828856301,"Higher in Control"
"KANK1","KANK1","ENST00000693668","Control","FRDA",0.0877,0.18865,0.10095,0.0420211042586731,"Higher in FRDA"
"PPME1","PPME1","ENST00000542710","Control","FRDA",0.090175,0.1929,0.102725,0.0420211042586731,"Higher in FRDA"
"TMEM129","TMEM129","ENST00000303277","Control","FRDA",0.314675,0.198875,-0.1158,0.0423044462096323,"Higher in Control"
"VIRMA-DT","VIRMA-DT","ENST00000833948","Control","FRDA",0.311725,0,-0.311725,0.0426693977636545,"Higher in Control"
"GOLGA4","GOLGA4","ENST00000706568","Control","FRDA",0.19295,0.08725,-0.1057,0.0429918920293381,"Higher in Control"
"MORN5","MORN5","ENST00000486801","Control","FRDA",0.68845,0,-0.68845,0.0429918920293381,"Higher in Control"
"SIPA1L2","SIPA1L2","ENST00000366630","Control","FRDA",0.029125,0.150475,0.12135,0.0429918920293381,"Higher in FRDA"
"TCIRG1","TCIRG1","ENST00000698257","Control","FRDA",0.251525,0,-0.251525,0.0429918920293381,"Higher in Control"
"GCNT1","GCNT1","ENST00000444201","Control","FRDA",0.160725,0.017275,-0.14345,0.043768874762169,"Higher in Control"
"NHLRC3","NHLRC3","ENST00000485407","Control","FRDA",0.22995,0.083,-0.14695,0.0445258308233487,"Higher in Control"
"MIR217HG","MIR217HG","ENST00000752944","Control","FRDA",0.106675,0,-0.106675,0.0446473422595777,"Higher in Control"
"MROH6","MROH6","ENST00000532704","Control","FRDA",0.338225,0.04365,-0.294575,0.0451380596382187,"Higher in Control"
"CADM2","CADM2","ENST00000405615","Control","FRDA",0.313475,0.1544,-0.159075,0.045387670306344,"Higher in Control"
"CNTNAP2","CNTNAP2","ENST00000463592","Control","FRDA",0.975675,0.8571,-0.118575,0.0453941698843468,"Higher in Control"
"FMR1","FMR1","ENST00000690137","Control","FRDA",0.10675,0,-0.10675,0.0454660912041245,"Higher in Control"
"ZFYVE16","ZFYVE16","ENST00000338008","Control","FRDA",0.4151,0.24275,-0.17235,0.045516579801764,"Higher in Control"
"STX4","STX4","ENST00000468583","Control","FRDA",0.13115,0.0257,-0.10545,0.0458301817122836,"Higher in Control"
"PKMYT1AR","PKMYT1AR","ENST00000595422","Control","FRDA",0.101575,0.8433,0.741725,0.0461429976920626,"Higher in FRDA"
"POGLUT3","POGLUT3","ENST00000706523","Control","FRDA",0.013475,0.142125,0.12865,0.0464168332156288,"Higher in FRDA"
"ENSG00000254531.4",NA,"ENST00000527564","Control","FRDA",0.365275,0.72215,0.356875,0.0465257937749202,"Higher in FRDA"
"POLR1B","POLR1B","ENST00000438748","Control","FRDA",0.178775,0,-0.178775,0.0466347382714286,"Higher in Control"
"ADNP","ADNP","ENST00000396032","Control","FRDA",0.25745,0.395275,0.137825,0.0466912173951982,"Higher in FRDA"
"PCMTD1","PCMTD1","ENST00000521046","Control","FRDA",0.22395,0.326825,0.102875,0.0466912173951982,"Higher in FRDA"
"TNIP1","TNIP1","ENST00000523338","Control","FRDA",0.164825,0.01415,-0.150675,0.0488401497979592,"Higher in Control"
"ADAMTS12","ADAMTS12","ENST00000515401","Control","FRDA",0.195375,0.340775,0.1454,0.0489917708804223,"Higher in FRDA"
"ACSL4","ACSL4","ENST00000672401","Control","FRDA",0.2577,0.10255,-0.15515,0.0490157957505841,"Higher in Control"
"ANKRD6","ANKRD6","ENST00000518253","Control","FRDA",0.129275,0.0222,-0.107075,0.049152723812595,"Higher in Control"
"BIRC5","BIRC5","ENST00000350051","Control","FRDA",0.714775,0.818075,0.1033,0.049152723812595,"Higher in FRDA"
"VPS54","VPS54","ENST00000272322","Control","FRDA",0.405925,0.275875,-0.13005,0.049152723812595,"Higher in Control"
"PLEKHA8P1","PLEKHA8P1","ENST00000545609","Control","FRDA",0.07745,0.333975,0.256525,0.0493619600846272,"Higher in FRDA"
"ENSG00000290938.2",NA,"ENST00000734033","Control","FRDA",0,0.31245,0.31245,0.0495302882806346,"Higher in FRDA"
"SYNPO","SYNPO","ENST00000519664","Control","FRDA",0.33245,0.607625,0.275175,0.0496484275808331,"Higher in FRDA"
"CEP57","CEP57","ENST00000541150","Control","FRDA",0.128,0,-0.128,0.0499685946316252,"Higher in Control"
"KLHL2","KLHL2","ENST00000421009","Control","FRDA",0.170775,0,-0.170775,0.0499685946316252,"Higher in Control"
"ODF2","ODF2","ENST00000393527","Control","FRDA",0.19305,0.32335,0.1303,0.0499685946316252,"Higher in FRDA"
"PPIEL","PPIEL","ENST00000690255","Control","FRDA",0.06445,0.215075,0.150625,0.0499685946316252,"Higher in FRDA"
"EDEM3","EDEM3","ENST00000367512","Control","FRDA",0.2312,0.433125,0.201925,0.0499824113575647,"Higher in FRDA"
