dataset,gene_id,gene_name,n_consequences,consequences,max_abs_dIF,min_q
Mishra_FF2,FLNB,FLNB,2,codingPotential; domain_identified,0.21032499999999998,5.136371333944926e-47
Mishra_FF2,PTPRM,PTPRM,3,codingPotential; domain_identified; signal_peptide_identified,0.135025,5.20569457925555e-46
Mishra_FF2,DST,DST,2,codingPotential; domain_identified,0.16335,8.024478043999968e-38
Mishra_FF2,ACTA2,ACTA2,2,codingPotential; domain_identified,0.678625,5.0103573684593744e-30
Mishra_FF2,WASHC1,WASHC1,2,codingPotential; domain_identified,0.6313000000000001,2.2721275613371033e-29
Mishra_FF2,P3H3,P3H3,2,codingPotential; IR,0.225525,8.002959056880223e-28
Mishra_FF2,MCM9,MCM9,2,codingPotential; domain_identified,0.42122500000000007,1.717905638593104e-25
Mishra_FF2,OSGIN2,OSGIN2,1,codingPotential,0.43815000000000004,2.3418938770872907e-20
Mishra_FF2,RCAN1,RCAN1,2,codingPotential; domain_identified,0.40904999999999997,3.99471511453931e-18
Mishra_FF2,ANK1,ANK1,3,codingPotential; domain_identified; IR,0.16414999999999996,3.99471511453931e-18
Mishra_FF2,AP1S2,AP1S2,2,codingPotential; domain_identified,0.19785,5.168341109825759e-18
Mishra_FF2,NRXN3,NRXN3,4,codingPotential; domain_identified; PTC; signal_peptide_identified,0.2308,9.099293172584762e-17
Mishra_FF2,TJP2,TJP2,2,codingPotential; domain_identified,0.15925,9.95354988259841e-17
Mishra_FF2,ACTN4,ACTN4,2,codingPotential; domain_identified,0.175975,3.2474614054009743e-15
Mishra_FF2,DSC2,DSC2,2,codingPotential; domain_identified,0.188625,4.1270779019025365e-15
Mishra_FF2,FHL1,FHL1,2,codingPotential; domain_identified,0.14525,3.4123635492218584e-14
Mishra_FF2,SACM1L,SACM1L,2,codingPotential; domain_identified,0.174675,4.774667848493216e-14
Mishra_FF2,LEPROTL1,LEPROTL1,2,codingPotential; domain_identified,0.13607500000000006,1.0462117573877442e-13
Mishra_FF2,SPATA13,SPATA13,2,codingPotential; domain_identified,0.1583000000000001,1.0116899893114443e-12
Mishra_FF2,PCDHGA10,PCDHGA10,3,codingPotential; domain_identified; signal_peptide_identified,0.26695,2.376650578828722e-11
Mishra_FF2,CALD1,CALD1,3,codingPotential; domain_identified; PTC,0.257575,5.931743349947141e-11
Mishra_FF2,SPOCK2,SPOCK2,3,codingPotential; domain_identified; signal_peptide_identified,0.1291,7.539186856315206e-11
Mishra_FF2,ATG7,ATG7,2,codingPotential; domain_identified,0.2295,1.9656968657700965e-10
Mishra_FF2,STX16,STX16,3,codingPotential; domain_identified; IR,0.137875,9.055773430361774e-10
Mishra_FF2,ENSG00000239922.3,NA,1,IR,0.4754,1.0771400463314768e-9
Mishra_FF2,CLIP1,CLIP1,2,codingPotential; domain_identified,0.10230000000000003,1.2901439625970867e-9
Mishra_FF2,ALDH16A1,ALDH16A1,2,codingPotential; domain_identified,0.198975,1.5134060717013897e-9
