"gene_id","gene_name","isoform_id","condition_1","condition_2","IF_condition_1","IF_condition_2","dIF","isoform_switch_q_value","direction"
"COBL","COBL","ENST00000395542","Control","FRDA",0.0999333333333333,0.377033333333333,0.2771,0.00934271493092591,"Higher in FRDA"
"TRAPPC10","TRAPPC10","ENST00000291574","Control","FRDA",0.450933333333333,0.552533333333333,0.1016,0.00954844483299046,"Higher in FRDA"
"LRIG2","LRIG2","ENST00000361127","Control","FRDA",0.529566666666667,0.4286,-0.100966666666667,0.00959103957794569,"Higher in Control"
"CACNB1","CACNB1","ENST00000344140","Control","FRDA",0.718133333333333,0.5928,-0.125333333333333,0.00960405836765924,"Higher in Control"
"PNKD","PNKD","ENST00000258362","Control","FRDA",0.1826,0.29,0.1074,0.0096174239702583,"Higher in FRDA"
"SYNPO","SYNPO","ENST00000519664","Control","FRDA",0.692666666666667,0.879666666666667,0.187,0.00981052639143314,"Higher in FRDA"
"GRIA3","GRIA3","ENST00000479118","Control","FRDA",0.273466666666667,0.0299,-0.243566666666667,0.00982818551586098,"Higher in Control"
"RAB28","RAB28","ENST00000330852","Control","FRDA",0.602333333333333,0.7939,0.191566666666667,0.00992330313719808,"Higher in FRDA"
"HSD17B11","HSD17B11","ENST00000358290","Control","FRDA",1,0.864466666666667,-0.135533333333333,0.0101302647869311,"Higher in Control"
"DKK3","DKK3","ENST00000326932","Control","FRDA",0.6919,0.828733333333333,0.136833333333333,0.0101380507544769,"Higher in FRDA"
"SNX16","SNX16","ENST00000345957","Control","FRDA",0.5304,0.652366666666667,0.121966666666667,0.010141550912222,"Higher in FRDA"
"SH3PXD2A","SH3PXD2A","ENST00000369774","Control","FRDA",0.3949,0.537133333333333,0.142233333333333,0.0103107679506499,"Higher in FRDA"
"GCNT2","GCNT2","ENST00000474518","Control","FRDA",0.189133333333333,0.0839,-0.105233333333333,0.0104052309666411,"Higher in Control"
"GSG1","GSG1","ENST00000351606","Control","FRDA",0,0.3019,0.3019,0.0106079918728599,"Higher in FRDA"
"ABHD14B","ABHD14B","ENST00000395008","Control","FRDA",0.137366666666667,0.0319,-0.105466666666667,0.0107591720812897,"Higher in Control"
"AXL","AXL","ENST00000359092","Control","FRDA",0.359033333333333,0.246466666666667,-0.112566666666667,0.0109246185740237,"Higher in Control"
"ZNF324","ZNF324","ENST00000196482","Control","FRDA",0.6312,0.8783,0.2471,0.0110108387939096,"Higher in FRDA"
"FAM88D","FAM88D","ENST00000809582","Control","FRDA",0,0.32835,0.32835,0.0110402796678035,"Higher in FRDA"
"RAB4A-AS1","RAB4A-AS1","ENST00000660017","Control","FRDA",0.847333333333333,1,0.152666666666667,0.0110779388719108,"Higher in FRDA"
"PTS","PTS","ENST00000280362","Control","FRDA",0.400066666666667,0.2354,-0.164666666666667,0.0112701511383813,"Higher in Control"
"RREB1","RREB1","ENST00000471433","Control","FRDA",0.0137666666666667,0.1415,0.127733333333333,0.0114354277425856,"Higher in FRDA"
"POSTN","POSTN","ENST00000379743","Control","FRDA",0.352866666666667,0.680166666666667,0.3273,0.0114394791787092,"Higher in FRDA"
"MAP3K4","MAP3K4","ENST00000541901","Control","FRDA",0.111233333333333,0,-0.111233333333333,0.0114802157506652,"Higher in Control"
"CSRNP3","CSRNP3","ENST00000651982","Control","FRDA",0.589933333333333,0.8879,0.297966666666667,0.0115090912255858,"Higher in FRDA"
"ZCCHC10","ZCCHC10","ENST00000513541","Control","FRDA",0.0175666666666667,0.1566,0.139033333333333,0.0115368066992752,"Higher in FRDA"
"SETMAR","SETMAR","ENST00000358065","Control","FRDA",0.159833333333333,0.3055,0.145666666666667,0.0117957334456277,"Higher in FRDA"
"MMP2","MMP2","ENST00000219070","Control","FRDA",0.736233333333333,0.9273,0.191066666666667,0.0120256040516013,"Higher in FRDA"
"KBTBD8","KBTBD8","ENST00000484414","Control","FRDA",0.0339,0.347933333333333,0.314033333333333,0.0122661435885817,"Higher in FRDA"
"PLAC8","PLAC8","ENST00000311507","Control","FRDA",0.0188,0.208866666666667,0.190066666666667,0.0123306650453583,"Higher in FRDA"
"NFASC","NFASC","ENST00000403080","Control","FRDA",0.3218,0.4493,0.1275,0.0123403315374378,"Higher in FRDA"
"DACT3-AS1","DACT3-AS1","ENST00000500689","Control","FRDA",0,0.163066666666667,0.163066666666667,0.0123445953399515,"Higher in FRDA"
"KDM5B","KDM5B","ENST00000367264","Control","FRDA",0.1167,0.231533333333333,0.114833333333333,0.0124213302177525,"Higher in FRDA"
"GDAP1","GDAP1","ENST00000220822","Control","FRDA",0.6081,0.315566666666667,-0.292533333333333,0.0124311365102725,"Higher in Control"
"B3GALT5-AS1","B3GALT5-AS1","ENST00000661806","Control","FRDA",0.2675,0.0588666666666667,-0.208633333333333,0.0124644731441791,"Higher in Control"
"NAT1","NAT1","ENST00000307719","Control","FRDA",0.5952,0.726633333333333,0.131433333333333,0.0125797270643962,"Higher in FRDA"
"PHF20","PHF20","ENST00000374012","Control","FRDA",0.296166666666667,0.397166666666667,0.101,0.0128142662104715,"Higher in FRDA"
"ZBTB41","ZBTB41","ENST00000467322","Control","FRDA",0.109933333333333,0.00856666666666667,-0.101366666666667,0.0128476342712856,"Higher in Control"
"MYBBP1A","MYBBP1A","ENST00000254718","Control","FRDA",0.716233333333333,0.839866666666667,0.123633333333333,0.0130973853001689,"Higher in FRDA"
"CCDC93","CCDC93","ENST00000466171","Control","FRDA",0.162233333333333,0.0058,-0.156433333333333,0.0133473434652542,"Higher in Control"
"LINC02802","LINC02802","ENST00000826218","Control","FRDA",0.4239,0,-0.4239,0.0136298060435235,"Higher in Control"
"AP2A1","AP2A1","ENST00000354293","Control","FRDA",0.384733333333333,0.543966666666667,0.159233333333333,0.0136574088321626,"Higher in FRDA"
"NFASC","NFASC","ENST00000339876","Control","FRDA",0.1037,0,-0.1037,0.013753291448351,"Higher in Control"
"ABHD3","ABHD3","ENST00000580981","Control","FRDA",0.167233333333333,0,-0.167233333333333,0.0139576027453689,"Higher in Control"
